week_ending,trade_week,bias,static_bias,signal,static_signal,return,static_return,raw_return,prediction_timestamp,entry_timestamp,exit_timestamp,trade_timestamp,entry_source,recursive_bias,recursive_category,expected_return,corridor_low,corridor_high,direction,entry_price,exit_price,gross_return,transaction_cost,net_return,position,stop_price,target_price,stop_hit,target_hit,prior_archetype,prior_warning,realized_return,prediction_error,recursive_expected_return,stopped,stop_reason,size,regime,confidence,archetype,contained,equity,drawdown,capital
2026-04-24,2026-05-01,0.025,0.003,0,0,0.0,0.0,0.0,2026-04-24 21:00:00+00:00,2026-04-24,2026-05-01,2026-04-24,weekly_close,0.025,NEUTRAL,0.0004,6766.73,7113.6,0,6937.342762353668,6937.342762353668,0.0,0.0,0.0,1.0,,,False,False,COUNTER_TREND_EXHAUSTION,True,0.01549806495342887,-0.01509806495342887,0.0004,False,,1.0,1,0.025,COUNTER_TREND_EXHAUSTION,True,2.225866779165958,0.0,22258.66779165958
2026-05-01,2026-05-08,0.111,0.033,1,0,-0.005339276741671171,0.0,-0.0038392767416711715,2026-05-01 21:00:00+00:00,2026-05-01,2026-05-08,2026-05-01,weekly_close,0.111,NEUTRAL,0.0052,6905.62,7257.86,1,7044.858151088825,7017.810991040978,-0.0038392767416711715,0.0014999999999999996,-0.005339276741671171,1.0,6905.62,7257.86,False,False,COUNTER_TREND_EXHAUSTION,True,-0.0038392767416711715,0.009039276741671171,0.0052,False,,1.0,1,0.111,UNCLASSIFIED_DISPERSION,True,2.213982260441899,-0.005339276741671006,22139.822604418987
2026-05-08,2026-05-15,-0.332,-0.014,-1,0,0.031124665611995173,0.0,0.032624665611995174,2026-05-08 21:00:00+00:00,2026-05-08,2026-05-15,2026-05-08,weekly_close,-0.332,BEARISH_BIAS,-0.0185,6733.79,7042.57,-1,7017.810991040978,6788.857254130081,0.032624665611995174,0.0015000000000000013,0.031124665611995173,1.0,7042.57,6733.79,False,False,UNCLASSIFIED_DISPERSION,True,-0.032624665611995174,0.014124665611995175,-0.0185,False,,1.0,1,0.332,IN_LINE_ACCURATE,True,2.2828917179690422,0.0,22828.917179690423
2026-05-15,2026-05-22,0.168,0.086,1,1,0.031981738879048704,0.031981738879048704,0.033481738879048706,2026-05-15 21:00:00+00:00,2026-05-15,2026-05-22,2026-05-15,weekly_close,0.168,NEUTRAL,0.0085,6676.71,7016.16,1,6788.857254130081,7016.16,0.033481738879048706,0.0015000000000000013,0.031981738879048704,1.0,6676.71,7016.16,False,True,COUNTER_TREND_EXHAUSTION,True,0.03458957916949945,-0.02608957916949945,0.0085,True,target,1.0,1,0.168,COUNTER_TREND_EXHAUSTION,False,2.355902564782271,0.0,23559.025647822713
2026-05-22,2026-05-29,-0.177,-0.022,-1,0,0.00939059602522635,0.0,0.010890596025226351,2026-05-22 21:00:00+00:00,2026-05-22,2026-05-29,2026-05-22,weekly_close,-0.177,NEUTRAL,-0.0094,6802.79,7111.83,-1,7023.680969592245,6947.188897542345,0.010890596025226351,0.0015000000000000013,0.00939059602522635,1.0,7111.83,6802.79,False,False,TREND_MOMENTUM_OVERRIDE,True,-0.010890596025226351,0.0014905960252263508,-0.0094,False,,1.0,1,0.177,IN_LINE_ACCURATE,True,2.3780258940429357,0.0,23780.258940429358
2026-05-29,2026-06-05,-0.273,0.027,-1,0,0.035419810490986026,0.0,0.03691981049098603,2026-05-29 21:00:00+00:00,2026-05-29,2026-06-05,2026-05-29,weekly_close,-0.273,BEARISH_BIAS,-0.0149,6690.7,6996.38,-1,6947.188897542345,6690.7,0.03691981049098603,0.0015000000000000013,0.035419810490986026,1.0,6996.38,6690.7,False,True,UNCLASSIFIED_DISPERSION,True,-0.05027559276808413,0.035375592768084135,-0.0149,True,target,1.0,1,0.273,UNCLASSIFIED_DISPERSION,False,2.462255120552594,0.0,24622.55120552594
2026-06-05,2026-06-12,0.772,-0.002,1,0,0.044410738299750785,0.0,0.045910738299750786,2026-06-05 21:00:00+00:00,2026-06-05,2026-06-12,2026-06-05,weekly_close,0.772,BULLISH_BIAS,0.0679,6900.83,7191.13,1,6597.914857646551,6900.83,0.045910738299750786,0.0015000000000000013,0.044410738299750785,1.0,6900.83,7191.13,True,False,UNCLASSIFIED_DISPERSION,True,-0.012267973436025703,0.0801679734360257,0.0679,True,stop,1.0,0,0.772,VOLATILITY_LIQUIDATION,False,2.5716056883386766,0.0,25716.056883386766
2026-06-12,2026-06-19,-0.623,-0.105,-1,-1,0.01688918701361236,0.01688918701361236,0.018389187013612363,2026-06-12 21:00:00+00:00,2026-06-12,2026-06-19,2026-06-12,weekly_close,-0.623,BEARISH_BIAS,-0.0434,6071.28,6397.13,-1,6516.9718134397845,6397.13,0.018389187013612363,0.0015000000000000013,0.01688918701361236,1.0,6397.13,6071.28,True,False,COUNTER_TREND_EXHAUSTION,True,-0.00880378537954507,-0.03459621462045493,-0.0434,True,stop,1.0,0,0.623,COUNTER_TREND_EXHAUSTION,False,2.615038017734298,0.0,26150.380177342977
2026-06-19,2026-06-26,-0.207,0.1,-1,1,-0.012383372307547658,0.009383372307547655,-0.010883372307547656,2026-06-19 21:00:00+00:00,2026-06-19,2026-06-26,2026-06-19,weekly_close,-0.207,NEUTRAL,-0.0111,6245.68,6529.9,-1,6459.597792269716,6529.9,-0.010883372307547656,0.0015000000000000013,-0.012383372307547658,1.0,6529.9,6245.68,True,False,UNCLASSIFIED_DISPERSION,True,0.01725141438426503,-0.028351414384265028,-0.0111,True,stop,1.0,0,0.207,MACRO_DECOUPLING,False,2.582655028362302,-0.012383372307547824,25826.550283623023
2026-06-26,2026-07-03,0.649,0.03,1,0,0.020272066297946145,0.0,0.021772066297946147,2026-06-26 21:00:00+00:00,2026-06-26,2026-07-03,2026-06-26,weekly_close,0.649,BULLISH_BIAS,0.0468,6714.1,7042.65,1,6571.034990539843,6714.1,0.021772066297946147,0.0015000000000000013,0.020272066297946145,1.0,6714.1,7042.65,True,False,COUNTER_TREND_EXHAUSTION,True,0.002027669626285089,0.04477233037371491,0.0468,True,stop,1.0,0,0.649,VOLATILITY_LIQUIDATION,False,2.6350107823219866,0.0,26350.107823219867
2026-07-03,2026-07-10,-0.042,0.077,0,1,0.0,0.01826215510054069,0.0,2026-07-03 21:00:00+00:00,2026-07-03,2026-07-10,2026-07-03,weekly_close,-0.042,NEUTRAL,-0.0022,6424.77,6714.48,0,6584.358878603417,6584.358878603417,0.0,0.0,0.0,1.0,,,False,False,UNCLASSIFIED_DISPERSION,True,0.02560421729995066,-0.02780421729995066,-0.0022,False,,1.0,0,0.042,COUNTER_TREND_EXHAUSTION,False,2.6350107823219866,0.0,26350.107823219867
2026-07-10,2026-07-17,-0.044,0.083,0,1,0.0,-0.025826601814510075,0.0,2026-07-10 21:00:00+00:00,2026-07-10,2026-07-17,2026-07-10,weekly_close,-0.044,NEUTRAL,-0.0023,6588.67,6885.8,0,6752.946234112039,6752.946234112039,0.0,0.0,0.0,1.0,,,False,False,UNCLASSIFIED_DISPERSION,True,-0.02741141161235905,0.02511141161235905,-0.0023,False,,1.0,0,0.044,UNCLASSIFIED_DISPERSION,False,2.6350107823219866,0.0,26350.107823219867
2026-07-17,2026-07-24,0.201,-0.029,1,0,0.002029626820526932,0.0,0.003529626820526932,2026-07-17 21:00:00+00:00,2026-07-17,2026-07-24,2026-07-17,weekly_close,0.201,NEUTRAL,0.0156,6493.03,6847.7,1,6567.838445292664,6591.020464022056,0.003529626820526932,0.0015,0.002029626820526932,1.0,6493.03,6847.7,False,False,VOLATILITY_LIQUIDATION,True,0.003529626820526932,0.012070373179473067,0.0156,False,,1.0,0,0.201,IN_LINE_ACCURATE,True,2.6403588708781647,0.0,26403.588708781648
2026-07-24,2026-07-31,0.413,0.02,1,0,0.015014341393303987,0.0,0.01651434139330399,2026-07-24 21:00:00+00:00,2026-07-24,2026-07-31,2026-07-24,weekly_close,0.413,BULLISH_BIAS,0.0378,6662.5,7018.42,1,6591.020464022056,6699.866826095169,0.01651434139330399,0.0015000000000000013,0.015014341393303987,1.0,6662.5,7018.42,False,False,VOLATILITY_LIQUIDATION,True,0.01651434139330399,0.021285658606696012,0.0378,False,,1.0,0,0.413,COUNTER_TREND_EXHAUSTION,True,2.680002120366368,0.0,26800.02120366368
2026-07-31,2026-08-07,-0.351,-0.027,-1,0,0.040204832849344785,0.0,0.041704832849344786,2026-07-31 21:00:00+00:00,2026-07-31,2026-08-07,2026-07-31,weekly_close,-0.351,BEARISH_BIAS,-0.0197,6420.45,6715.24,-1,6699.866826095169,6420.45,0.041704832849344786,0.0015000000000000013,0.040204832849344785,1.0,6715.24,6420.45,False,True,UNCLASSIFIED_DISPERSION,True,-0.048173005274818825,0.028473005274818827,-0.0197,True,target,1.0,0,0.351,COUNTER_TREND_EXHAUSTION,False,2.7877511576515874,0.0,27877.511576515873
2026-08-07,2026-08-14,0.062,0.169,1,1,-0.011854105105228496,-0.011854105105228496,-0.010354105105228495,2026-08-07 21:00:00+00:00,2026-08-07,2026-08-14,2026-08-07,weekly_close,0.062,NEUTRAL,0.0025,6233.31,6552.17,1,6377.114106141103,6311.084796418082,-0.010354105105228495,0.0015000000000000013,-0.011854105105228496,1.0,6233.31,6552.17,False,False,COUNTER_TREND_EXHAUSTION,True,-0.010354105105228495,0.012854105105228495,0.0025,False,,1.0,0,0.062,UNCLASSIFIED_DISPERSION,True,2.754704862421563,-0.011854105105228552,27547.04862421563
2026-08-14,2026-08-21,-0.228,0.11,-1,1,0.00048262851824015926,-0.0034826285182401593,0.0019826285182401593,2026-08-14 21:00:00+00:00,2026-08-14,2026-08-21,2026-08-14,weekly_close,-0.228,NEUTRAL,-0.0123,6094.52,6372.2,-1,6311.084796418082,6298.572259719672,0.0019826285182401593,0.0015,0.00048262851824015926,1.0,6372.2,6094.52,False,False,UNCLASSIFIED_DISPERSION,True,-0.0019826285182401593,-0.010317371481759841,-0.0123,False,,1.0,0,0.228,IN_LINE_ACCURATE,True,2.7560343615475027,-0.011377197716170295,27560.343615475027
2026-08-21,2026-08-28,-0.39,0.063,-1,1,-0.0012932452521026692,-0.0017067547478973309,0.00020675474789733084,2026-08-21 21:00:00+00:00,2026-08-21,2026-08-28,2026-08-21,weekly_close,-0.39,BEARISH_BIAS,-0.0222,6020.14,6297.27,-1,6298.572259719672,6297.27,0.00020675474789733084,0.0015,-0.0012932452521026692,1.0,6297.27,6020.14,True,False,UNCLASSIFIED_DISPERSION,True,0.04160462537137777,-0.06380462537137777,-0.0222,True,stop,1.0,0,0.39,UNCLASSIFIED_DISPERSION,False,2.7524701331948,-0.01265572946134419,27524.701331948
2026-08-28,2026-09-04,0.098,0.055,1,1,-0.020169266264582764,-0.020169266264582764,-0.018669266264582762,2026-08-28 21:00:00+00:00,2026-08-28,2026-09-04,2026-08-28,weekly_close,0.098,NEUTRAL,0.0043,6438.14,6739.93,1,6560.621998959861,6438.14,-0.018669266264582762,0.0015000000000000013,-0.020169266264582764,1.0,6438.14,6739.93,True,False,MACRO_DECOUPLING,True,-0.0340241739920788,0.0383241739920788,0.0043,True,stop,1.0,0,0.098,UNCLASSIFIED_DISPERSION,False,2.6969548301930826,-0.03256973894864845,26969.548301930827
2026-09-04,2026-09-11,0.309,0.08,1,1,-0.00640772927480787,-0.00640772927480787,-0.0049077292748078705,2026-09-04 21:00:00+00:00,2026-09-04,2026-09-11,2026-09-04,weekly_close,0.309,BULLISH_BIAS,0.0171,6306.3,6585.14,1,6337.402254570991,6306.3,-0.0049077292748078705,0.0014999999999999996,-0.00640772927480787,1.0,6306.3,6585.14,True,False,UNCLASSIFIED_DISPERSION,True,-0.013642468304194022,0.030742468304194023,0.0171,True,stop,1.0,0,0.309,UNCLASSIFIED_DISPERSION,False,2.67967347377482,-0.038768770153722265,26796.7347377482
2026-09-11,2026-09-18,0.189,0.017,1,0,-0.0006836530050630661,0.0,0.000816346994936934,2026-09-11 21:00:00+00:00,2026-09-11,2026-09-18,2026-09-11,weekly_close,0.189,NEUTRAL,0.0101,6176.87,6451.91,1,6250.944445182079,6256.047384895422,0.000816346994936934,0.0015,-0.0006836530050630661,1.0,6176.87,6451.91,False,False,UNCLASSIFIED_DISPERSION,True,0.000816346994936934,0.009283653005063066,0.0101,False,,1.0,0,0.189,IN_LINE_ACCURATE,True,2.677841506951886,-0.03942591877256707,26778.415069518862
